step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,hx,hy,dist,angle_deg
141,1740386131.233,1.019,-3.436,0.800,0.000,10,-0.046,1.952,5.492,101.177
141,1740386131.233,1.019,-3.436,0.800,0.000,11,1.097,-2.363,1.075,85.858
141,1740386131.233,1.019,-3.436,0.800,0.000,12,2.540,4.606,8.185,79.290
141,1740386131.233,1.019,-3.436,0.800,0.000,13,1.918,-3.756,0.954,-19.610
141,1740386131.233,1.019,-3.436,0.800,0.000,14,-3.984,-0.119,6.003,146.459
142,1740386131.427,1.179,-3.436,0.800,0.000,0,2.768,0.343,4.100,67.190
142,1740386131.427,1.179,-3.436,0.800,0.000,1,0.685,-0.069,3.403,98.344
142,1740386131.427,1.179,-3.436,0.800,0.000,2,-0.488,-2.254,2.043,144.659
142,1740386131.427,1.179,-3.436,0.800,0.000,3,0.934,-0.810,2.637,95.326
142,1740386131.427,1.179,-3.436,0.800,0.000,4,3.462,3.091,6.915,70.718
142,1740386131.427,1.179,-3.436,0.800,0.000,5,1.769,-1.172,2.339,75.396
142,1740386131.427,1.179,-3.436,0.800,0.000,6,-3.224,4.454,9.035,119.164
142,1740386131.427,1.179,-3.436,0.800,0.000,7,-2.724,-1.102,4.548,149.121
142,1740386131.427,1.179,-3.436,0.800,0.000,8,1.060,1.706,5.143,91.328
142,1740386131.427,1.179,-3.436,0.800,0.000,9,3.438,-1.231,3.157,44.313
142,1740386131.427,1.179,-3.436,0.800,0.000,10,-0.037,1.954,5.526,102.715
142,1740386131.427,1.179,-3.436,0.800,0.000,11,1.035,-2.377,1.068,97.745
142,1740386131.427,1.179,-3.436,0.800,0.000,12,2.572,4.570,8.127,80.131
142,1740386131.427,1.179,-3.436,0.800,0.000,13,1.929,-3.733,0.807,-21.628
142,1740386131.427,1.179,-3.436,0.800,0.000,14,-4.053,-0.044,6.235,147.048
143,1740386131.628,1.339,-3.436,0.800,0.000,0,2.799,0.237,3.953,68.319
143,1740386131.628,1.339,-3.436,0.800,0.000,1,0.664,-0.045,3.457,101.261
143,1740386131.628,1.339,-3.436,0.800,0.000,2,-0.553,-2.249,2.233,147.897
143,1740386131.628,1.339,-3.436,0.800,0.000,3,0.928,-0.916,2.553,99.260
143,1740386131.628,1.339,-3.436,0.800,0.000,4,3.431,3.083,6.846,72.206
143,1740386131.628,1.339,-3.436,0.800,0.000,5,1.768,-1.170,2.306,79.267
143,1740386131.628,1.339,-3.436,0.800,0.000,6,-3.276,4.474,9.157,120.259
143,1740386131.628,1.339,-3.436,0.800,0.000,7,-2.716,-1.132,4.663,150.397
143,1740386131.628,1.339,-3.436,0.800,0.000,8,1.029,1.717,5.162,93.436
143,1740386131.628,1.339,-3.436,0.800,0.000,9,3.452,-1.242,3.046,46.070
143,1740386131.628,1.339,-3.436,0.800,0.000,10,-0.029,1.957,5.564,104.232
143,1740386131.628,1.339,-3.436,0.800,0.000,11,0.973,-2.391,1.107,109.290
143,1740386131.628,1.339,-3.436,0.800,0.000,12,2.604,4.535,8.070,80.984
143,1740386131.628,1.339,-3.436,0.800,0.000,13,1.890,-3.732,0.626,-28.227
143,1740386131.628,1.339,-3.436,0.800,0.000,14,-4.122,0.030,6.468,147.596
144,1740386131.833,1.415,-3.436,0.383,0.000,0,2.830,0.132,3.838,68.367
144,1740386131.833,1.415,-3.436,0.383,0.000,1,0.642,-0.022,3.500,102.757
144,1740386131.833,1.415,-3.436,0.383,0.000,2,-0.618,-2.244,2.356,149.625
144,1740386131.833,1.415,-3.436,0.383,0.000,3,0.922,-1.022,2.464,101.553
144,1740386131.833,1.415,-3.436,0.383,0.000,4,3.400,3.074,6.806,73.049
144,1740386131.833,1.415,-3.436,0.383,0.000,5,1.768,-1.167,2.296,81.163
144,1740386131.833,1.415,-3.436,0.383,0.000,6,-3.327,4.494,9.239,120.883
144,1740386131.833,1.415,-3.436,0.383,0.000,7,-2.707,-1.163,4.708,151.129
144,1740386131.833,1.415,-3.436,0.383,0.000,8,0.999,1.729,5.181,94.607
144,1740386131.833,1.415,-3.436,0.383,0.000,9,3.467,-1.253,2.995,46.771
144,1740386131.833,1.415,-3.436,0.383,0.000,10,-0.021,1.960,5.584,104.904
144,1740386131.833,1.415,-3.436,0.383,0.000,11,0.912,-2.405,1.147,116.051
144,1740386131.833,1.415,-3.436,0.383,0.000,12,2.635,4.499,8.028,81.259
144,1740386131.833,1.415,-3.436,0.383,0.000,13,1.851,-3.730,0.526,-34.049
144,1740386131.833,1.415,-3.436,0.383,0.000,14,-4.191,0.105,6.631,147.724
145,1740386132.032,1.361,-3.490,-0.271,-0.271,0,2.861,0.026,3.822,66.895
145,1740386132.032,1.361,-3.490,-0.271,-0.271,1,0.621,0.001,3.569,101.968
145,1740386132.032,1.361,-3.490,-0.271,-0.271,2,-0.683,-2.239,2.396,148.538
145,1740386132.032,1.361,-3.490,-0.271,-0.271,3,0.916,-1.127,2.404,100.677
145,1740386132.032,1.361,-3.490,-0.271,-0.271,4,3.369,3.066,6.857,72.977
145,1740386132.032,1.361,-3.490,-0.271,-0.271,5,1.812,-1.064,2.467,79.481
145,1740386132.032,1.361,-3.490,-0.271,-0.271,6,-3.404,4.411,9.227,121.097
145,1740386132.032,1.361,-3.490,-0.271,-0.271,7,-2.698,-1.193,4.664,150.503
145,1740386132.032,1.361,-3.490,-0.271,-0.271,8,0.969,1.740,5.245,94.289
145,1740386132.032,1.361,-3.490,-0.271,-0.271,9,3.514,-1.340,3.043,44.968
145,1740386132.032,1.361,-3.490,-0.271,-0.271,10,-0.012,1.963,5.623,104.140
145,1740386132.032,1.361,-3.490,-0.271,-0.271,11,0.850,-2.419,1.186,115.524
145,1740386132.032,1.361,-3.490,-0.271,-0.271,12,2.667,4.464,8.060,80.675
145,1740386132.032,1.361,-3.490,-0.271,-0.271,13,1.812,-3.728,0.510,-27.903
145,1740386132.032,1.361,-3.490,-0.271,-0.271,14,-4.260,0.180,6.714,146.861
146,1740386132.236,1.307,-3.544,-0.271,-0.271,0,2.892,-0.080,3.809,65.412
146,1740386132.236,1.307,-3.544,-0.271,-0.271,1,0.600,0.024,3.638,101.209
146,1740386132.236,1.307,-3.544,-0.271,-0.271,2,-0.748,-2.234,2.437,147.487
146,1740386132.236,1.307,-3.544,-0.271,-0.271,3,0.921,-1.148,2.427,99.160
146,1740386132.236,1.307,-3.544,-0.271,-0.271,4,3.337,3.058,6.907,72.907
146,1740386132.236,1.307,-3.544,-0.271,-0.271,5,1.855,-0.962,2.640,78.018
146,1740386132.236,1.307,-3.544,-0.271,-0.271,6,-3.390,4.436,9.260,120.484
146,1740386132.236,1.307,-3.544,-0.271,-0.271,7,-2.690,-1.224,4.622,149.865
146,1740386132.236,1.307,-3.544,-0.271,-0.271,8,0.939,1.752,5.309,93.979
146,1740386132.236,1.307,-3.544,-0.271,-0.271,9,3.562,-1.359,3.140,44.105
146,1740386132.236,1.307,-3.544,-0.271,-0.271,10,-0.004,1.966,5.664,103.387
146,1740386132.236,1.307,-3.544,-0.271,-0.271,11,0.788,-2.433,1.226,115.031
146,1740386132.236,1.307,-3.544,-0.271,-0.271,12,2.699,4.428,8.093,80.095
146,1740386132.236,1.307,-3.544,-0.271,-0.271,13,1.772,-3.727,0.500,-21.438
146,1740386132.236,1.307,-3.544,-0.271,-0.271,14,-4.329,0.255,6.797,146.020
147,1740386132.430,1.253,-3.598,-0.271,-0.271,0,2.923,-0.186,3.799,63.919
147,1740386132.430,1.253,-3.598,-0.271,-0.271,1,0.579,0.048,3.708,100.478
147,1740386132.430,1.253,-3.598,-0.271,-0.271,2,-0.813,-2.230,2.478,146.471
147,1740386132.430,1.253,-3.598,-0.271,-0.271,3,0.926,-1.168,2.452,97.673
147,1740386132.430,1.253,-3.598,-0.271,-0.271,4,3.306,3.050,6.958,72.838
147,1740386132.430,1.253,-3.598,-0.271,-0.271,5,1.899,-0.859,2.815,76.735
147,1740386132.430,1.253,-3.598,-0.271,-0.271,6,-3.376,4.461,9.294,119.875
147,1740386132.430,1.253,-3.598,-0.271,-0.271,7,-2.681,-1.255,4.579,149.215
147,1740386132.430,1.253,-3.598,-0.271,-0.271,8,0.909,1.763,5.373,93.676
147,1740386132.430,1.253,-3.598,-0.271,-0.271,9,3.610,-1.378,3.238,43.294
147,1740386132.430,1.253,-3.598,-0.271,-0.271,10,0.004,1.969,5.705,102.644
147,1740386132.430,1.253,-3.598,-0.271,-0.271,11,0.727,-2.447,1.266,114.570
147,1740386132.430,1.253,-3.598,-0.271,-0.271,12,2.702,4.445,8.173,79.790
147,1740386132.430,1.253,-3.598,-0.271,-0.271,13,1.733,-3.725,0.497,-14.804
147,1740386132.430,1.253,-3.598,-0.271,-0.271,14,-4.398,0.330,6.882,145.199
148,1740386132.630,1.224,-3.669,-0.146,-0.354,0,2.954,-0.292,3.794,62.868
148,1740386132.630,1.224,-3.669,-0.146,-0.354,1,0.586,0.018,3.742,99.814
148,1740386132.630,1.224,-3.669,-0.146,-0.354,2,-0.878,-2.225,2.550,145.497
148,1740386132.630,1.224,-3.669,-0.146,-0.354,3,0.916,-1.080,2.607,96.787
148,1740386132.630,1.224,-3.669,-0.146,-0.354,4,3.275,3.042,7.017,73.003
148,1740386132.630,1.224,-3.669,-0.146,-0.354,5,1.942,-0.756,3.000,76.141
148,1740386132.630,1.224,-3.669,-0.146,-0.354,6,-3.362,4.485,9.356,119.354
148,1740386132.630,1.224,-3.669,-0.146,-0.354,7,-2.672,-1.285,4.568,148.538
148,1740386132.630,1.224,-3.669,-0.146,-0.354,8,0.878,1.775,5.455,93.630
148,1740386132.630,1.224,-3.669,-0.146,-0.354,9,3.657,-1.397,3.329,43.030
148,1740386132.630,1.224,-3.669,-0.146,-0.354,10,0.012,1.971,5.769,102.120
148,1740386132.630,1.224,-3.669,-0.146,-0.354,11,0.665,-2.461,1.331,114.819
148,1740386132.630,1.224,-3.669,-0.146,-0.354,12,2.704,4.463,8.265,79.681
148,1740386132.630,1.224,-3.669,-0.146,-0.354,13,1.694,-3.723,0.473,-6.611
148,1740386132.630,1.224,-3.669,-0.146,-0.354,14,-4.467,0.405,6.999,144.406
149,1740386132.831,1.194,-3.740,-0.146,-0.354,0,2.985,-0.398,3.791,61.815
149,1740386132.831,1.194,-3.740,-0.146,-0.354,1,0.593,-0.011,3.777,99.163
149,1740386132.831,1.194,-3.740,-0.146,-0.354,2,-0.943,-2.220,2.623,144.577
149,1740386132.831,1.194,-3.740,-0.146,-0.354,3,0.906,-0.992,2.763,96.000
149,1740386132.831,1.194,-3.740,-0.146,-0.354,4,3.275,3.044,7.095,72.949
149,1740386132.831,1.194,-3.740,-0.146,-0.354,5,1.986,-0.653,3.186,75.616
149,1740386132.831,1.194,-3.740,-0.146,-0.354,6,-3.348,4.510,9.418,118.839
149,1740386132.831,1.194,-3.740,-0.146,-0.354,7,-2.664,-1.316,4.556,147.858
149,1740386132.831,1.194,-3.740,-0.146,-0.354,8,0.848,1.786,5.537,93.586
149,1740386132.831,1.194,-3.740,-0.146,-0.354,9,3.705,-1.416,3.421,42.780
149,1740386132.831,1.194,-3.740,-0.146,-0.354,10,0.021,1.974,5.833,101.607
149,1740386132.831,1.194,-3.740,-0.146,-0.354,11,0.604,-2.475,1.396,115.046
149,1740386132.831,1.194,-3.740,-0.146,-0.354,12,2.707,4.480,8.358,79.574
149,1740386132.831,1.194,-3.740,-0.146,-0.354,13,1.655,-3.722,0.460,2.229
149,1740386132.831,1.194,-3.740,-0.146,-0.354,14,-4.536,0.479,7.116,143.639
150,1740386133.030,1.165,-3.810,-0.146,-0.354,0,3.016,-0.504,3.789,60.760
150,1740386133.030,1.165,-3.810,-0.146,-0.354,1,0.600,-0.040,3.813,98.524
150,1740386133.030,1.165,-3.810,-0.146,-0.354,2,-1.008,-2.215,2.696,143.707
150,1740386133.030,1.165,-3.810,-0.146,-0.354,3,0.896,-0.904,2.919,95.298
150,1740386133.030,1.165,-3.810,-0.146,-0.354,4,3.337,3.072,7.217,72.486
150,1740386133.030,1.165,-3.810,-0.146,-0.354,5,2.030,-0.550,3.373,75.150
150,1740386133.030,1.165,-3.810,-0.146,-0.354,6,-3.334,4.535,9.481,118.332
150,1740386133.030,1.165,-3.810,-0.146,-0.354,7,-2.655,-1.346,4.546,147.175
150,1740386133.030,1.165,-3.810,-0.146,-0.354,8,0.818,1.798,5.619,93.543
150,1740386133.030,1.165,-3.810,-0.146,-0.354,9,3.780,-1.401,3.556,42.665
150,1740386133.030,1.165,-3.810,-0.146,-0.354,10,0.029,1.977,5.898,101.106
150,1740386133.030,1.165,-3.810,-0.146,-0.354,11,0.542,-2.489,1.461,115.252
150,1740386133.030,1.165,-3.810,-0.146,-0.354,12,2.709,4.497,8.450,79.470
150,1740386133.030,1.165,-3.810,-0.146,-0.354,13,1.615,-3.720,0.459,11.342
150,1740386133.030,1.165,-3.810,-0.146,-0.354,14,-4.605,0.554,7.235,142.897
151,1740386133.232,1.165,-3.887,-0.000,-0.383,0,3.047,-0.610,3.779,60.133
151,1740386133.232,1.165,-3.887,-0.000,-0.383,1,0.607,-0.069,3.858,98.315
151,1740386133.232,1.165,-3.887,-0.000,-0.383,2,-1.073,-2.210,2.797,143.150
151,1740386133.232,1.165,-3.887,-0.000,-0.383,3,0.886,-0.816,3.083,95.201
151,1740386133.232,1.165,-3.887,-0.000,-0.383,4,3.399,3.099,7.335,72.270
151,1740386133.232,1.165,-3.887,-0.000,-0.383,5,2.073,-0.448,3.557,75.212
151,1740386133.232,1.165,-3.887,-0.000,-0.383,6,-3.320,4.560,9.564,117.970
151,1740386133.232,1.165,-3.887,-0.000,-0.383,7,-2.646,-1.377,4.564,146.631
151,1740386133.232,1.165,-3.887,-0.000,-0.383,8,0.788,1.809,5.709,93.791
151,1740386133.232,1.165,-3.887,-0.000,-0.383,9,3.855,-1.385,3.674,42.935
151,1740386133.232,1.165,-3.887,-0.000,-0.383,10,0.037,1.980,5.974,100.881
151,1740386133.232,1.165,-3.887,-0.000,-0.383,11,0.480,-2.503,1.544,116.330
151,1740386133.232,1.165,-3.887,-0.000,-0.383,12,2.712,4.515,8.543,79.568
151,1740386133.232,1.165,-3.887,-0.000,-0.383,13,1.576,-3.719,0.444,22.299
151,1740386133.232,1.165,-3.887,-0.000,-0.383,14,-4.674,0.629,7.382,142.283
152,1740386133.431,1.165,-3.964,-0.000,-0.383,0,3.078,-0.716,3.769,59.502
152,1740386133.431,1.165,-3.964,-0.000,-0.383,1,0.614,-0.098,3.904,98.112
152,1740386133.431,1.165,-3.964,-0.000,-0.383,2,-1.113,-2.232,2.862,142.768
152,1740386133.431,1.165,-3.964,-0.000,-0.383,3,0.876,-0.728,3.248,95.113
152,1740386133.431,1.165,-3.964,-0.000,-0.383,4,3.461,3.127,7.453,72.061
152,1740386133.431,1.165,-3.964,-0.000,-0.383,5,2.117,-0.345,3.742,75.267
152,1740386133.431,1.165,-3.964,-0.000,-0.383,6,-3.307,4.585,9.647,117.614
152,1740386133.431,1.165,-3.964,-0.000,-0.383,7,-2.638,-1.407,4.582,146.091
152,1740386133.431,1.165,-3.964,-0.000,-0.383,8,0.788,1.809,5.785,93.741
152,1740386133.431,1.165,-3.964,-0.000,-0.383,9,3.929,-1.369,3.791,43.187
152,1740386133.431,1.165,-3.964,-0.000,-0.383,10,0.046,1.983,6.051,100.662
152,1740386133.431,1.165,-3.964,-0.000,-0.383,11,0.419,-2.517,1.628,117.297
152,1740386133.431,1.165,-3.964,-0.000,-0.383,12,2.715,4.532,8.636,79.664
152,1740386133.431,1.165,-3.964,-0.000,-0.383,13,1.683,-3.759,0.557,21.591
152,1740386133.431,1.165,-3.964,-0.000,-0.383,14,-4.743,0.704,7.530,141.693
153,1740386133.632,1.313,-3.902,0.739,0.306,0,3.109,-0.822,3.566,59.757
153,1740386133.632,1.313,-3.902,0.739,0.306,1,0.621,-0.128,3.837,100.383
153,1740386133.632,1.313,-3.902,0.739,0.306,2,-1.154,-2.254,2.967,146.256
153,1740386133.632,1.313,-3.902,0.739,0.306,3,0.866,-0.640,3.293,97.808
153,1740386133.632,1.313,-3.902,0.739,0.306,4,3.523,3.155,7.395,72.614
153,1740386133.632,1.313,-3.902,0.739,0.306,5,2.160,-0.242,3.757,76.966
153,1740386133.632,1.313,-3.902,0.739,0.306,6,-3.293,4.610,9.678,118.416
153,1740386133.632,1.313,-3.902,0.739,0.306,7,-2.629,-1.438,4.649,147.987
153,1740386133.632,1.313,-3.902,0.739,0.306,8,0.788,1.809,5.736,95.254
153,1740386133.632,1.313,-3.902,0.739,0.306,9,3.924,-1.370,3.638,44.126
153,1740386133.632,1.313,-3.902,0.739,0.306,10,0.054,1.986,6.021,102.070
153,1740386133.632,1.313,-3.902,0.739,0.306,11,0.453,-2.512,1.635,121.727
153,1740386133.632,1.313,-3.902,0.739,0.306,12,2.717,4.549,8.568,80.567
153,1740386133.632,1.313,-3.902,0.739,0.306,13,1.790,-3.799,0.488,12.258
153,1740386133.632,1.313,-3.902,0.739,0.306,14,-4.812,0.779,7.709,142.613
154,1740386133.834,1.461,-3.841,0.739,0.306,0,3.140,-0.928,3.363,60.043
154,1740386133.834,1.461,-3.841,0.739,0.306,1,0.628,-0.157,3.777,102.730
154,1740386133.834,1.461,-3.841,0.739,0.306,2,-1.195,-2.276,3.082,149.495
154,1740386133.834,1.461,-3.841,0.739,0.306,3,0.856,-0.552,3.344,100.426
154,1740386133.834,1.461,-3.841,0.739,0.306,4,3.520,3.143,7.281,73.573
154,1740386133.834,1.461,-3.841,0.739,0.306,5,2.204,-0.139,3.776,78.650
154,1740386133.834,1.461,-3.841,0.739,0.306,6,-3.255,4.574,9.646,119.265
154,1740386133.834,1.461,-3.841,0.739,0.306,7,-2.620,-1.468,4.721,149.827
154,1740386133.834,1.461,-3.841,0.739,0.306,8,0.788,1.809,5.690,96.793
154,1740386133.834,1.461,-3.841,0.739,0.306,9,3.919,-1.370,3.485,45.147
154,1740386133.834,1.461,-3.841,0.739,0.306,10,0.062,1.988,5.995,103.490
154,1740386133.834,1.461,-3.841,0.739,0.306,11,0.443,-2.492,1.691,127.035
154,1740386133.834,1.461,-3.841,0.739,0.306,12,2.720,4.567,8.501,81.484
154,1740386133.834,1.461,-3.841,0.739,0.306,13,1.897,-3.839,0.437,0.314
154,1740386133.834,1.461,-3.841,0.739,0.306,14,-4.881,0.853,7.891,143.491
155,1740386134.033,1.566,-3.797,0.527,0.218,0,3.171,-1.034,3.196,59.860
155,1740386134.033,1.566,-3.797,0.527,0.218,1,0.636,-0.186,3.729,104.451
155,1740386134.033,1.566,-3.797,0.527,0.218,2,-1.236,-2.299,3.178,151.857
155,1740386134.033,1.566,-3.797,0.527,0.218,3,0.847,-0.549,3.327,102.478
155,1740386134.033,1.566,-3.797,0.527,0.218,4,3.517,3.130,7.197,74.275
155,1740386134.033,1.566,-3.797,0.527,0.218,5,2.247,-0.036,3.822,79.734
155,1740386134.033,1.566,-3.797,0.527,0.218,6,-3.217,4.538,9.611,119.849
155,1740386134.033,1.566,-3.797,0.527,0.218,7,-2.579,-1.573,4.704,151.783
155,1740386134.033,1.566,-3.797,0.527,0.218,8,0.788,1.809,5.661,97.904
155,1740386134.033,1.566,-3.797,0.527,0.218,9,3.914,-1.371,3.376,45.947
155,1740386134.033,1.566,-3.797,0.527,0.218,10,0.071,1.991,5.979,104.487
155,1740386134.033,1.566,-3.797,0.527,0.218,11,0.432,-2.472,1.745,130.546
155,1740386134.033,1.566,-3.797,0.527,0.218,12,2.722,4.584,8.461,82.147
155,1740386134.033,1.566,-3.797,0.527,0.218,13,2.004,-3.879,0.446,-10.516
155,1740386134.033,1.566,-3.797,0.527,0.218,14,-4.950,0.928,8.050,144.051
156,1740386134.235,1.672,-3.754,0.527,0.218,0,3.202,-1.139,3.029,59.657
156,1740386134.235,1.672,-3.754,0.527,0.218,1,0.643,-0.215,3.685,106.214
156,1740386134.235,1.672,-3.754,0.527,0.218,2,-1.276,-2.321,3.278,154.078
156,1740386134.235,1.672,-3.754,0.527,0.218,3,0.839,-0.546,3.314,104.550
156,1740386134.235,1.672,-3.754,0.527,0.218,4,3.514,3.118,7.114,74.993
156,1740386134.235,1.672,-3.754,0.527,0.218,5,2.291,0.066,3.870,80.791
156,1740386134.235,1.672,-3.754,0.527,0.218,6,-3.179,4.502,9.576,120.437
156,1740386134.235,1.672,-3.754,0.527,0.218,7,-2.537,-1.678,4.693,153.750
156,1740386134.235,1.672,-3.754,0.527,0.218,8,0.788,1.809,5.633,99.028
156,1740386134.235,1.672,-3.754,0.527,0.218,9,3.909,-1.372,3.268,46.800
156,1740386134.235,1.672,-3.754,0.527,0.218,10,0.079,1.994,5.964,105.488
156,1740386134.235,1.672,-3.754,0.527,0.218,11,0.421,-2.452,1.805,133.833
156,1740386134.235,1.672,-3.754,0.527,0.218,12,2.725,4.601,8.421,82.815
156,1740386134.235,1.672,-3.754,0.527,0.218,13,2.112,-3.919,0.470,-20.571
156,1740386134.235,1.672,-3.754,0.527,0.218,14,-5.000,1.003,8.194,144.511
157,1740386134.428,1.786,-3.754,0.571,0.000,0,3.184,-1.137,2.967,61.873
157,1740386134.428,1.786,-3.754,0.571,0.000,1,0.650,-0.245,3.688,107.938
157,1740386134.428,1.786,-3.754,0.571,0.000,2,-1.317,-2.343,3.409,155.552
157,1740386134.428,1.786,-3.754,0.571,0.000,3,0.831,-0.543,3.349,106.563
157,1740386134.428,1.786,-3.754,0.571,0.000,4,3.511,3.106,7.073,75.883
157,1740386134.428,1.786,-3.754,0.571,0.000,5,2.335,0.169,3.961,82.036
157,1740386134.428,1.786,-3.754,0.571,0.000,6,-3.142,4.467,9.584,120.939
157,1740386134.428,1.786,-3.754,0.571,0.000,7,-2.496,-1.783,4.714,155.284
157,1740386134.428,1.786,-3.754,0.571,0.000,8,0.788,1.809,5.652,100.170
157,1740386134.428,1.786,-3.754,0.571,0.000,9,3.903,-1.372,3.187,48.356
157,1740386134.428,1.786,-3.754,0.571,0.000,10,0.087,1.997,5.996,106.456
157,1740386134.428,1.786,-3.754,0.571,0.000,11,0.418,-2.478,1.870,136.992
157,1740386134.428,1.786,-3.754,0.571,0.000,12,2.727,4.619,8.425,83.583
157,1740386134.428,1.786,-3.754,0.571,0.000,13,2.219,-3.959,0.479,-25.358
157,1740386134.428,1.786,-3.754,0.571,0.000,14,-4.931,1.078,8.274,144.271
158,1740386134.632,1.900,-3.754,0.571,0.000,0,3.167,-1.135,2.909,64.180
158,1740386134.632,1.900,-3.754,0.571,0.000,1,0.657,-0.274,3.695,109.656
158,1740386134.632,1.900,-3.754,0.571,0.000,2,-1.358,-2.365,3.541,156.916
158,1740386134.632,1.900,-3.754,0.571,0.000,3,0.823,-0.540,3.389,108.532
158,1740386134.632,1.900,-3.754,0.571,0.000,4,3.508,3.093,7.033,76.783
158,1740386134.632,1.900,-3.754,0.571,0.000,5,2.378,0.272,4.054,83.225
158,1740386134.632,1.900,-3.754,0.571,0.000,6,-3.104,4.431,9.593,121.440
158,1740386134.632,1.900,-3.754,0.571,0.000,7,-2.455,-1.888,4.737,156.804
158,1740386134.632,1.900,-3.754,0.571,0.000,8,0.788,1.809,5.673,101.304
158,1740386134.632,1.900,-3.754,0.571,0.000,9,3.898,-1.373,3.108,49.991
158,1740386134.632,1.900,-3.754,0.571,0.000,10,0.095,2.000,6.030,107.412
158,1740386134.632,1.900,-3.754,0.571,0.000,11,0.477,-2.548,1.865,139.719
158,1740386134.632,1.900,-3.754,0.571,0.000,12,2.730,4.636,8.431,84.349
158,1740386134.632,1.900,-3.754,0.571,0.000,13,2.326,-3.999,0.491,-29.935
158,1740386134.632,1.900,-3.754,0.571,0.000,14,-4.862,1.153,8.354,144.035
159,1740386134.828,2.014,-3.754,0.571,0.000,0,3.149,-1.133,2.856,66.578
159,1740386134.828,2.014,-3.754,0.571,0.000,1,0.664,-0.303,3.705,111.367
159,1740386134.828,2.014,-3.754,0.571,0.000,2,-1.399,-2.388,3.676,158.181
159,1740386134.828,2.014,-3.754,0.571,0.000,3,0.814,-0.537,3.433,110.453
159,1740386134.828,2.014,-3.754,0.571,0.000,4,3.505,3.081,6.996,77.693
159,1740386134.828,2.014,-3.754,0.571,0.000,5,2.422,0.375,4.149,84.360
159,1740386134.828,2.014,-3.754,0.571,0.000,6,-3.066,4.395,9.603,121.940
159,1740386134.828,2.014,-3.754,0.571,0.000,7,-2.413,-1.993,4.765,158.307
159,1740386134.828,2.014,-3.754,0.571,0.000,8,0.788,1.809,5.697,102.430
159,1740386134.828,2.014,-3.754,0.571,0.000,9,3.893,-1.374,3.032,51.710
159,1740386134.828,2.014,-3.754,0.571,0.000,10,0.104,2.003,6.065,108.358
159,1740386134.828,2.014,-3.754,0.571,0.000,11,0.537,-2.618,1.863,142.457
159,1740386134.828,2.014,-3.754,0.571,0.000,12,2.750,4.651,8.437,84.996
159,1740386134.828,2.014,-3.754,0.571,0.000,13,2.433,-4.039,0.507,-34.261
159,1740386134.828,2.014,-3.754,0.571,0.000,14,-4.793,1.228,8.435,143.803
160,1740386135.033,2.162,-3.693,0.739,0.306,0,3.132,-1.131,2.739,69.262
160,1740386135.033,2.162,-3.693,0.739,0.306,1,0.671,-0.332,3.676,113.924
160,1740386135.033,2.162,-3.693,0.739,0.306,2,-1.439,-2.410,3.823,160.393
160,1740386135.033,2.162,-3.693,0.739,0.306,3,0.806,-0.535,3.437,113.231
160,1740386135.033,2.162,-3.693,0.739,0.306,4,3.502,3.069,6.893,78.787
160,1740386135.033,2.162,-3.693,0.739,0.306,5,2.465,0.478,4.181,85.838
160,1740386135.033,2.162,-3.693,0.739,0.306,6,-3.029,4.359,9.580,122.806
160,1740386135.033,2.162,-3.693,0.739,0.306,7,-2.372,-2.097,4.806,160.616
160,1740386135.033,2.162,-3.693,0.739,0.306,8,0.788,1.809,5.671,104.021
160,1740386135.033,2.162,-3.693,0.739,0.306,9,3.888,-1.374,2.890,53.331
160,1740386135.033,2.162,-3.693,0.739,0.306,10,0.112,2.005,6.055,109.785
160,1740386135.033,2.162,-3.693,0.739,0.306,11,0.596,-2.688,1.860,147.333
160,1740386135.033,2.162,-3.693,0.739,0.306,12,2.770,4.666,8.381,85.840
160,1740386135.033,2.162,-3.693,0.739,0.306,13,2.540,-4.079,0.541,-45.635
160,1740386135.033,2.162,-3.693,0.739,0.306,14,-4.724,1.302,8.507,144.043
161,1740386135.232,2.162,-3.533,0.000,0.800,0,3.114,-1.129,2.585,68.387
161,1740386135.232,2.162,-3.533,0.000,0.800,1,0.678,-0.362,3.501,115.074
161,1740386135.232,2.162,-3.533,0.000,0.800,2,-1.480,-2.432,3.805,163.185
161,1740386135.232,2.162,-3.533,0.000,0.800,3,0.798,-0.532,3.296,114.439
161,1740386135.232,2.162,-3.533,0.000,0.800,4,3.499,3.056,6.723,78.526
161,1740386135.232,2.162,-3.533,0.000,0.800,5,2.509,0.580,4.128,85.177
161,1740386135.232,2.162,-3.533,0.000,0.800,6,-2.991,4.324,9.395,123.260
161,1740386135.232,2.162,-3.533,0.000,0.800,7,-2.330,-2.202,4.685,163.504
161,1740386135.232,2.162,-3.533,0.000,0.800,8,0.788,1.809,5.516,104.424
161,1740386135.232,2.162,-3.533,0.000,0.800,9,3.883,-1.375,2.760,51.425
161,1740386135.232,2.162,-3.533,0.000,0.800,10,0.110,1.943,5.847,110.542
161,1740386135.232,2.162,-3.533,0.000,0.800,11,0.655,-2.758,1.694,152.812
161,1740386135.232,2.162,-3.533,0.000,0.800,12,2.790,4.681,8.238,85.629
161,1740386135.232,2.162,-3.533,0.000,0.800,13,2.647,-4.119,0.761,-50.406
161,1740386135.232,2.162,-3.533,0.000,0.800,14,-4.655,1.377,8.401,144.237
